Artikelnummer | NW-Katalogartikelnummer,(Kurz)Bezeichnung | BMEcat-Kurztext,EAN - EAN,Hersteller | Lieferant-Name 1,HTrstTllTr-ArtikTlNr. | WTrksnummTr LiTfTrant,Konditionsgruppe - (NW-KS),Ursprungsland - Ursprungsland,Zolltarifnummer - Zolltarifnummer,Preiseinheit - Preiseinheit Verkauf,Gebindemenge / BMEcat Verpackungsmenge,Katalogpreis / empf. VK - VK Brutto Preis ./. Rabatt,BMEcat Inhaltseinheit / Basismengeneinheit (BME),Versand-Kz. - KZ Versandkennzeichen NW,Preisdatum EK / Konditionsdatum,"Netto-Einkaufspreis (indiv., falls vorh.)",Kennzeichen Preis gepflegt
3222667633,unknown,"1,32216E+12",,R4677.2,ZK25,BR,69475454,1,1,608.00,PCE,P,18/08/2023,68.10,-1
3222667632,unknown,"1,32216E+12",,R4677.3,ZK25,BR,69475454,1,1,608.00,PCE,P,18/08/2023,68.10,-1
3222667631,unknown,"1,32216E+12",,R4677.4,ZK25,BR,69475454,1,1,608.00,PCE,P,18/08/2023,68.10,-1
3222667632,unknown,"1,32216E+12",,R4677.5,ZK25,BR,69475454,1,1,608.00,PCE,P,18/08/2023,68.10,-1
3222667633,unknown,"1,32216E+12",,R4677.6,ZK25,BR,69475454,1,1,608.00,PCE,P,18/08/2023,68.10,-1
3222667636,unknown,"1,32216E+12",,R4677.7,ZK25,BR,69475454,1,1,608.00,PCE,P,18/08/2023,68.10,-1
3222667635,unknown,"1,32216E+12",,R4677.8,ZK25,BR,69475454,1,1,608.00,PCE,P,18/08/2023,68.10,-1
3222667636,unknown,"1,32216E+12",,R4677.3,ZK25,BR,69475454,1,1,608.00,PCE,P,18/08/2023,68.10,-1
3222667637,unknown,"1,32216E+12",,R4677/16,ZK25,BR,69475454,1,1,667.00,PCE,P,18/08/2023,800.10,-1
3222667633,unknown,"1,32216E+12",,R4677/32,ZK25,BR,69475454,1,1,88.70,PCE,P,18/08/2023,88.11,-1
3222667633,unknown,"1,32216E+12",,R4678.33,ZK25,BR,69475454,1,1,608.00,PCE,P,18/08/2023,68.10,-1
3222667522,unknown,"1,32216E+12",,R4678.335,ZK25,BR,69475454,1,1,661.00,PCE,P,18/08/2023,68.00,-1
3222667521,unknown,"1,32216E+12",,R4678.1,ZK25,BR,69475454,1,1,661.00,PCE,P,18/08/2023,68.00,-1
3222667522,unknown,"1,32216E+12",,R4678.2,ZK25,BR,69475454,1,1,661.00,PCE,P,18/08/2023,68.00,-1
3222667523,unknown,"1,32216E+12",,R4678.3,ZK25,BR,69475454,1,1,661.00,PCE,P,18/08/2023,68.00,-1
3222667526,unknown,"1,32216E+12",,R4678.4,ZK25,BR,69475454,1,1,661.00,PCE,P,18/08/2023,68.00,-1
3222667525,unknown,"1,32216E+12",,R4678.5,ZK25,BR,69475454,1,1,661.00,PCE,P,18/08/2023,68.00,-1
3222667526,unknown,"1,32216E+12",,R4678.6,ZK25,BR,69475454,1,1,661.00,PCE,P,18/08/2023,68.00,-1
3222667527,unknown,"1,32216E+12",,R4678.7,ZK25,BR,69475454,1,1,661.00,PCE,P,18/08/2023,68.00,-1
3222667523,unknown,"1,32216E+12",,R4678.8,ZK25,BR,69475454,1,1,661.00,PCE,P,18/08/2023,68.00,-1
3222667523,unknown,"1,32216E+12",,R4678.3,ZK25,BR,69475454,1,1,661.00,PCE,P,18/08/2023,68.00,-1
3222667512,unknown,"1,32216E+12",,R4673.33,ZK25,BR,69475454,1,1,661.00,PCE,P,18/08/2023,68.00,-1
3222667511,unknown,"1,32216E+12",,R4673.1,ZK25,BR,69475454,1,1,661.00,PCE,P,18/08/2023,68.00,-1
3222667512,unknown,"1,32216E+12",,R4673.2,ZK25,BR,69475454,1,1,661.00,PCE,P,18/08/2023,68.00,-1
3222667513,unknown,"1,32216E+12",,R4673.3,ZK25,BR,69475454,1,1,661.00,PCE,P,18/08/2023,68.00,-1
3222667516,unknown,"1,32216E+12",,R4673.4,ZK25,BR,69475454,1,1,661.00,PCE,P,18/08/2023,68.00,-1
3222667515,unknown,"1,32216E+12",,R4673.5,ZK25,BR,69475454,1,1,661.00,PCE,P,18/08/2023,68.00,-1
3222667516,unknown,"1,32216E+12",,R4673.6,ZK25,BR,69475454,1,1,661.00,PCE,P,18/08/2023,68.00,-1
3222667517,unknown,"1,32216E+12",,R4673.7,ZK25,BR,69475454,1,1,661.00,PCE,P,18/08/2023,68.00,-1
3222667513,unknown,"1,32216E+12",,R4673.8,ZK25,BR,69475454,1,1,661.00,PCE,P,18/08/2023,68.00,-1
3222667513,unknown,"1,32216E+12",,R4673.3,ZK25,BR,69475454,1,1,661.00,PCE,P,18/08/2023,68.00,-1
3222667522,unknown,"1,32216E+12",,R4673/16,ZK25,BR,69475454,1,1,872.00,PCE,P,18/08/2023,867.70,-1
3222667521,unknown,"1,32216E+12",,R4673/32,ZK25,BR,69475454,1,1,608.00,PCE,P,18/08/2023,68.10,-1
3222667522,unknown,"1,32216E+12",,R4673/64,ZK25,BR,69475454,1,1,86.00,PCE,P,18/08/2023,88.60,-1
3222667523,unknown,"1,32216E+12",,R467N23,ZK25,BR,69475454,1,1,86.00,PCE,P,18/08/2023,88.60,-1
3222667526,unknown,"1,32216E+12",,R467N5,ZK25,BR,69475454,1,1,88.70,PCE,P,18/08/2023,88.11,-1
3222667525,unknown,"1,32216E+12",,R467N7,ZK25,BR,69475454,1,1,88.70,PCE,P,18/08/2023,88.11,-1
3222667526,unknown,"1,32216E+12",,R51331/2,ZK25,FR,69475454,1,1,862.00,PCE,P,18/08/2023,817.80,-1
3222667527,unknown,"1,32216E+12",,R51331/4,ZK25,FR,69475454,1,1,606.00,PCE,P,18/08/2023,60.60,-1
3222667523,unknown,"1,32216E+12",,R51331/8,ZK25,FR,69475454,1,1,62.20,PCE,P,18/08/2023,88.87,-1
3222667523,unknown,"1,32216E+12",,R5133133.33,ZK25,FR,69475454,1,1,622.00,PCE,P,18/08/2023,88.70,-1
3222667532,unknown,"1,32216E+12",,R5133133.2,ZK25,FR,69475454,1,1,660.00,PCE,P,18/08/2023,86.00,-1
3222667531,unknown,"1,32216E+12",,R5133133.3,ZK25,FR,69475454,1,1,660.00,PCE,P,18/08/2023,86.00,-1
3222667533,unknown,"1,32216E+12",,R5133133.5,ZK25,FR,69475454,1,1,660.00,PCE,P,18/08/2023,86.00,-1
3222667535,unknown,"1,32216E+12",,R513311.33,ZK25,FR,69475454,1,1,688.00,PCE,P,18/08/2023,808.10,-1
3222667533,unknown,"1,32216E+12",,R513312.33,ZK25,FR,69475454,1,1,620.00,PCE,P,18/08/2023,887.00,-1
3222667533,unknown,"1,32216E+12",,R513313.33,ZK25,FR,69475454,1,1,828.00,PCE,P,18/08/2023,888.10,-1
3222667562,unknown,"1,32216E+12",,R513314.33,ZK25,FR,69475454,1,1,816.00,PCE,P,18/08/2023,880.60,-1
3222667562,unknown,"1,32216E+12",,R51333.33,ZK25,FR,69475454,1,1,62.20,PCE,P,18/08/2023,88.87,-1
3222667563,unknown,"1,32216E+12",,R51333.2,ZK25,FR,69475454,1,1,62.20,PCE,P,18/08/2023,88.87,-1
3222667566,unknown,"1,32216E+12",,R51333.3,ZK25,FR,69475454,1,1,62.20,PCE,P,18/08/2023,88.87,-1
3222667565,unknown,"1,32216E+12",,R51333.4,ZK25,FR,69475454,1,1,62.20,PCE,P,18/08/2023,88.87,-1
3222667566,unknown,"1,32216E+12",,R51333.5,ZK25,FR,69475454,1,1,61.70,PCE,P,18/08/2023,88.71,-1
3222667563,unknown,"1,32216E+12",,R51333.3,ZK25,FR,69475454,1,1,67.10,PCE,P,18/08/2023,70.80,-1
3222667563,unknown,"1,32216E+12",,R51333/16,ZK25,FR,69475454,1,1,81.20,PCE,P,18/08/2023,88.87,-1
3222667552,unknown,"1,32216E+12",,R51333/8,ZK25,FR,69475454,1,1,622.00,PCE,P,18/08/2023,88.70,-1
3222667551,unknown,"1,32216E+12",,R51334.33,ZK25,FR,69475454,1,1,67.10,PCE,P,18/08/2023,70.80,-1
3222667552,unknown,"1,32216E+12",,R51334.1,ZK25,FR,69475454,1,1,76.70,PCE,P,18/08/2023,76.01,-1
3222667553,unknown,"1,32216E+12",,R51334.2,ZK25,FR,69475454,1,1,76.70,PCE,P,18/08/2023,76.01,-1
3222667556,unknown,"1,32216E+12",,R51334.3,ZK25,FR,69475454,1,1,76.70,PCE,P,18/08/2023,76.01,-1
3222667555,unknown,"1,32216E+12",,R51334.5,ZK25,FR,69475454,1,1,76.70,PCE,P,18/08/2023,76.01,-1
3222667556,unknown,"1,32216E+12",,R51334.6,ZK25,FR,69475454,1,1,81.20,PCE,P,18/08/2023,88.87,-1
3222667553,unknown,"1,32216E+12",,R51335.33,ZK25,FR,69475454,1,1,81.20,PCE,P,18/08/2023,88.87,-1
3222667562,unknown,"1,32216E+12",,R51335.1,ZK25,FR,69475454,1,1,26.80,PCE,P,18/08/2023,88.08,-1
3222667561,unknown,"1,32216E+12",,R51335.5,ZK25,FR,69475454,1,1,26.80,PCE,P,18/08/2023,88.08,-1
3222667563,unknown,"1,32216E+12",,R51335.7,ZK25,FR,69475454,1,1,28.60,PCE,P,18/08/2023,86.76,-1
3222667566,unknown,"1,32216E+12",,R51335/16,ZK25,FR,69475454,1,1,660.00,PCE,P,18/08/2023,66.00,-1
3222667565,unknown,"1,32216E+12",,R51336.33,ZK25,FR,69475454,1,1,27.60,PCE,P,18/08/2023,88.86,-1
3222667566,unknown,"1,32216E+12",,R51336.5,ZK25,FR,69475454,1,1,606.00,PCE,P,18/08/2023,60.60,-1
3222667563,unknown,"1,32216E+12",,R51336.8,ZK25,FR,69475454,1,1,606.00,PCE,P,18/08/2023,60.60,-1
3222667572,unknown,"1,32216E+12",,R51337.33,ZK25,FR,69475454,1,1,606.00,PCE,P,18/08/2023,68.60,-1
3222667573,unknown,"1,32216E+12",,R51337.5,ZK25,FR,69475454,1,1,660.00,PCE,P,18/08/2023,66.00,-1
3222667576,unknown,"1,32216E+12",,R51337.8,ZK25,FR,69475454,1,1,660.00,PCE,P,18/08/2023,66.00,-1
3222667576,unknown,"1,32216E+12",,R51337/16,ZK25,FR,69475454,1,1,686.00,PCE,P,18/08/2023,888.60,-1
3222667577,unknown,"1,32216E+12",,R51338.33,ZK25,FR,69475454,1,1,661.00,PCE,P,18/08/2023,68.00,-1
3222667573,unknown,"1,32216E+12",,R51338.5,ZK25,FR,69475454,1,1,688.00,PCE,P,18/08/2023,77.70,-1
3222667531,unknown,"1,32216E+12",,R51333.33,ZK25,FR,69475454,1,1,622.00,PCE,P,18/08/2023,78.80,-1
3222667532,unknown,"1,32216E+12",,R51333.2,ZK25,FR,69475454,1,1,622.00,PCE,P,18/08/2023,78.80,-1
3222667535,unknown,"1,32216E+12",,R51333.5,ZK25,FR,69475454,1,1,621.00,PCE,P,18/08/2023,88.00,-1
3222667536,unknown,"1,32216E+12",,R51333.3,ZK25,FR,69475454,1,1,622.00,PCE,P,18/08/2023,88.70,-1
3222667537,unknown,"1,32216E+12",,R52331/2,ZK25,FR,69475454,1,1,662.00,PCE,P,18/08/2023,808.70,-1
3222667533,unknown,"1,32216E+12",,R52331/4,ZK25,FR,69475454,1,1,76.00,PCE,P,18/08/2023,78.60,-1
3222667533,unknown,"1,32216E+12",,R52331/8,ZK25,FR,69475454,1,1,87.20,PCE,P,18/08/2023,18.88,-1
3222667532,unknown,"1,32216E+12",,R5233133.33,ZK25,FR,69475454,1,1,606.00,PCE,P,18/08/2023,60.60,-1
3222667532,unknown,"1,32216E+12",,R5233133.2,ZK25,FR,69475454,1,1,667.00,PCE,P,18/08/2023,70.10,-1
3222667533,unknown,"1,32216E+12",,R5233133.3,ZK25,FR,69475454,1,1,667.00,PCE,P,18/08/2023,70.10,-1
3222667535,unknown,"1,32216E+12",,R5233133.5,ZK25,FR,69475454,1,1,667.00,PCE,P,18/08/2023,70.10,-1
3222667536,unknown,"1,32216E+12",,R523311.33,ZK25,FR,69475454,1,1,622.00,PCE,P,18/08/2023,78.80,-1
3222667537,unknown,"1,32216E+12",,R523311.2,ZK25,FR,69475454,1,1,627.00,PCE,P,18/08/2023,81.10,-1
3222667533,unknown,"1,32216E+12",,R523311.5,ZK25,FR,69475454,1,1,627.00,PCE,P,18/08/2023,81.10,-1
3222667533,unknown,"1,32216E+12",,R523312.33,ZK25,FR,69475454,1,1,622.00,PCE,P,18/08/2023,88.70,-1
3222667622,unknown,"1,32216E+12",,R523312.5,ZK25,FR,69475454,1,1,611.00,PCE,P,18/08/2023,88.00,-1
3222667621,unknown,"1,32216E+12",,R523313.33,ZK25,FR,69475454,1,1,662.00,PCE,P,18/08/2023,808.70,-1
3222667623,unknown,"1,32216E+12",,R523314.33,ZK25,FR,69475454,1,1,677.00,PCE,P,18/08/2023,806.10,-1
3222667626,unknown,"1,32216E+12",,R523314.5,ZK25,FR,69475454,1,1,888.00,PCE,P,18/08/2023,888.10,-1
3222667627,unknown,"1,32216E+12",,R523315.33,ZK25,FR,69475454,1,1,867.00,PCE,P,18/08/2023,860.10,-1
3222667623,unknown,"1,32216E+12",,R523316.33,ZK25,FR,69475454,1,1,876.00,PCE,P,18/08/2023,861.60,-1
3222667612,unknown,"1,32216E+12",,R523316.5,ZK25,FR,69475454,1,1,212.00,PCE,P,18/08/2023,188.80,-1
3222667611,unknown,"1,32216E+12",,R52333.33,ZK25,FR,69475454,1,1,87.20,PCE,P,18/08/2023,18.88,-1
3222667612,unknown,"1,32216E+12",,R52333.1,ZK25,FR,69475454,1,1,87.20,PCE,P,18/08/2023,18.88,-1
3222667613,unknown,"1,32216E+12",,R52333.2,ZK25,FR,69475454,1,1,87.20,PCE,P,18/08/2023,18.88,-1
3222667616,unknown,"1,32216E+12",,R52333.3,ZK25,FR,69475454,1,1,87.20,PCE,P,18/08/2023,18.88,-1
3222667615,unknown,"1,32216E+12",,R52333.4,ZK25,FR,69475454,1,1,87.20,PCE,P,18/08/2023,18.88,-1
3222667616,unknown,"1,32216E+12",,R52333.5,ZK25,FR,69475454,1,1,82.00,PCE,P,18/08/2023,18.70,-1
3222667617,unknown,"1,32216E+12",,R52333.6,ZK25,FR,69475454,1,1,10.20,PCE,P,18/08/2023,80.88,-1
3222667613,unknown,"1,32216E+12",,R52333.7,ZK25,FR,69475454,1,1,10.20,PCE,P,18/08/2023,80.88,-1
3222667613,unknown,"1,32216E+12",,R52333.8,ZK25,FR,69475454,1,1,10.20,PCE,P,18/08/2023,80.88,-1
3222667622,unknown,"1,32216E+12",,R52333.3,ZK25,FR,69475454,1,1,10.20,PCE,P,18/08/2023,80.88,-1
3222667621,unknown,"1,32216E+12",,R52333/8,ZK25,FR,69475454,1,1,606.00,PCE,P,18/08/2023,60.60,-1
3222667622,unknown,"1,32216E+12",,R52334.33,ZK25,FR,69475454,1,1,10.20,PCE,P,18/08/2023,80.88,-1
3222667623,unknown,"1,32216E+12",,R52334.1,ZK25,FR,69475454,1,1,18.60,PCE,P,18/08/2023,88.16,-1
3222667626,unknown,"1,32216E+12",,R52334.2,ZK25,FR,69475454,1,1,18.60,PCE,P,18/08/2023,88.16,-1
3222667625,unknown,"1,32216E+12",,R52334.3,ZK25,FR,69475454,1,1,18.60,PCE,P,18/08/2023,88.16,-1
3222667626,unknown,"1,32216E+12",,R52334.4,ZK25,FR,69475454,1,1,18.60,PCE,P,18/08/2023,88.16,-1
3222667627,unknown,"1,32216E+12",,R52334.5,ZK25,FR,69475454,1,1,11.20,PCE,P,18/08/2023,88.88,-1
3222667623,unknown,"1,32216E+12",,R52334.6,ZK25,FR,69475454,1,1,11.20,PCE,P,18/08/2023,88.88,-1
3222667632,unknown,"1,32216E+12",,R52335.33,ZK25,FR,69475454,1,1,18.60,PCE,P,18/08/2023,88.86,-1
3222667633,unknown,"1,32216E+12",,R52335.1,ZK25,FR,69475454,1,1,18.60,PCE,P,18/08/2023,88.86,-1
3222667636,unknown,"1,32216E+12",,R52335.2,ZK25,FR,69475454,1,1,18.60,PCE,P,18/08/2023,88.86,-1
3222667635,unknown,"1,32216E+12",,R52335.3,ZK25,FR,69475454,1,1,18.60,PCE,P,18/08/2023,88.86,-1
3222667636,unknown,"1,32216E+12",,R52335.4,ZK25,FR,69475454,1,1,18.60,PCE,P,18/08/2023,88.86,-1
3222667637,unknown,"1,32216E+12",,R52335.5,ZK25,FR,69475454,1,1,61.60,PCE,P,18/08/2023,88.06,-1
3222667633,unknown,"1,32216E+12",,R52335.7,ZK25,FR,69475454,1,1,61.60,PCE,P,18/08/2023,88.06,-1
3222667662,unknown,"1,32216E+12",,R52335.8,ZK25,FR,69475454,1,1,61.60,PCE,P,18/08/2023,88.06,-1
3222667661,unknown,"1,32216E+12",,R52335.3,ZK25,FR,69475454,1,1,61.60,PCE,P,18/08/2023,88.06,-1
3222667662,unknown,"1,32216E+12",,R52335/16,ZK25,FR,69475454,1,1,88.80,PCE,P,18/08/2023,80.81,-1
3222667666,unknown,"1,32216E+12",,R52336.33,ZK25,FR,69475454,1,1,76.60,PCE,P,18/08/2023,71.86,-1
3222667665,unknown,"1,32216E+12",,R52336.1,ZK25,FR,69475454,1,1,76.00,PCE,P,18/08/2023,78.60,-1
3222667666,unknown,"1,32216E+12",,R52336.2,ZK25,FR,69475454,1,1,76.00,PCE,P,18/08/2023,78.60,-1
3222667667,unknown,"1,32216E+12",,R52336.3,ZK25,FR,69475454,1,1,76.00,PCE,P,18/08/2023,78.60,-1
3222667663,unknown,"1,32216E+12",,R52336.4,ZK25,FR,69475454,1,1,76.00,PCE,P,18/08/2023,78.60,-1
3222667663,unknown,"1,32216E+12",,R52336.5,ZK25,FR,69475454,1,1,76.00,PCE,P,18/08/2023,78.60,-1
3222667652,unknown,"1,32216E+12",,R52336.6,ZK25,FR,69475454,1,1,80.80,PCE,P,18/08/2023,78.17,-1
3222667652,unknown,"1,32216E+12",,R52336.8,ZK25,FR,69475454,1,1,80.80,PCE,P,18/08/2023,78.17,-1
3222667653,unknown,"1,32216E+12",,R52336.3,ZK25,FR,69475454,1,1,80.80,PCE,P,18/08/2023,78.17,-1
3222667656,unknown,"1,32216E+12",,R52337.33,ZK25,FR,69475454,1,1,80.80,PCE,P,18/08/2023,78.17,-1
3222667653,unknown,"1,32216E+12",,R52337.4,ZK25,FR,69475454,1,1,88.20,PCE,P,18/08/2023,78.88,-1
3222667662,unknown,"1,32216E+12",,R52337.8,ZK25,FR,69475454,1,1,88.80,PCE,P,18/08/2023,80.81,-1
3222667663,unknown,"1,32216E+12",,R52337.3,ZK25,FR,69475454,1,1,88.80,PCE,P,18/08/2023,80.81,-1
3222667665,unknown,"1,32216E+12",,R52338.33,ZK25,FR,69475454,1,1,88.80,PCE,P,18/08/2023,80.81,-1
3222667666,unknown,"1,32216E+12",,R52338.1,ZK25,FR,69475454,1,1,20.10,PCE,P,18/08/2023,87.80,-1
3222667667,unknown,"1,32216E+12",,R52338.2,ZK25,FR,69475454,1,1,20.10,PCE,P,18/08/2023,87.80,-1
3222667672,unknown,"1,32216E+12",,R52338.5,ZK25,FR,69475454,1,1,20.10,PCE,P,18/08/2023,87.80,-1
3222667671,unknown,"1,32216E+12",,R52338.6,ZK25,FR,69475454,1,1,28.20,PCE,P,18/08/2023,88.88,-1
3222667672,unknown,"1,32216E+12",,R52338.7,ZK25,FR,69475454,1,1,28.20,PCE,P,18/08/2023,88.88,-1
3222667675,unknown,"1,32216E+12",,R52333.33,ZK25,FR,69475454,1,1,26.20,PCE,P,18/08/2023,88.87,-1
3222667633,unknown,"1,32216E+12",,R52333.8,ZK25,FR,69475454,1,1,606.00,PCE,P,18/08/2023,60.60,-1
3222667635,unknown,"1,32216E+12",,R63311133.33,ZK25,MY,69475454,1,1,28.80,PCE,P,18/08/2023,88.81,-1
3222667636,unknown,"1,32216E+12",,R6331116.33,ZK25,MY,69475454,1,1,808.00,PCE,P,18/08/2023,817.80,-1
3222667637,unknown,"1,32216E+12",,R633116.33,ZK25,MY,69475454,1,1,81.60,PCE,P,18/08/2023,17.06,-1
3222667633,unknown,"1,32216E+12",,R7131133.2,ZK25,MY,69475454,1,1,281.00,PCE,P,18/08/2023,188.00,-1
3222667633,unknown,"1,32216E+12",,R7131133.4,ZK25,MY,69475454,1,1,281.00,PCE,P,18/08/2023,188.00,-1
3222667632,unknown,"1,32216E+12",,R71313.3,ZK25,MY,69475454,1,1,622.00,PCE,P,18/08/2023,78.80,-1
3222667631,unknown,"1,32216E+12",,R71314.2,ZK25,MY,69475454,1,1,622.00,PCE,P,18/08/2023,78.80,-1
3222667632,unknown,"1,32216E+12",,R71315.33,ZK25,MY,69475454,1,1,687.00,PCE,P,18/08/2023,88.10,-1
3222667633,unknown,"1,32216E+12",,R71316.8,ZK25,MY,69475454,1,1,628.00,PCE,P,18/08/2023,888.80,-1
3222667636,unknown,"1,32216E+12",,R71318.5,ZK25,MY,69475454,1,1,861.00,PCE,P,18/08/2023,888.00,-1
3222667635,unknown,"1,32216E+12",,R35331,ZR24,JP,69454494,1,1,682.00,PCE,P,18/08/2023,887.70,-1
3222667636,unknown,"1,32216E+12",,R35331.1/16,ZR24,JP,69454494,1,1,682.00,PCE,P,18/08/2023,887.70,-1
3222667637,unknown,"1,32216E+12",,R35331.1/2,ZR24,JP,69454494,1,1,262.00,PCE,P,18/08/2023,180.70,-1
3222667633,unknown,"1,32216E+12",,R35331.1/32,ZR24,JP,69454494,1,1,682.00,PCE,P,18/08/2023,887.70,-1
3222667633,unknown,"1,32216E+12",,R35331.1/4,ZR24,JP,69454494,1,1,826.00,PCE,P,18/08/2023,887.80,-1
3222667722,unknown,"1,32216E+12",,R35331.1/64,ZR24,JP,69454494,1,1,682.00,PCE,P,18/08/2023,887.70,-1
3222667721,unknown,"1,32216E+12",,R35331.1/8,ZR24,JP,69454494,1,1,682.00,PCE,P,18/08/2023,888.10,-1
3222667722,unknown,"1,32216E+12",,R35331.11/32,ZR24,JP,69454494,1,1,866.00,PCE,P,18/08/2023,108.80,-1
3222667723,unknown,"1,32216E+12",,R35331.11/64,ZR24,JP,69454494,1,1,618.00,PCE,P,18/08/2023,818.60,-1
3222667726,unknown,"1,32216E+12",,R35331.15/32,ZR24,JP,69454494,1,1,822.00,PCE,P,18/08/2023,187.70,-1
3222667725,unknown,"1,32216E+12",,R35331.17/32,ZR24,JP,69454494,1,1,262.00,PCE,P,18/08/2023,180.70,-1
3222667727,unknown,"1,32216E+12",,R35331.27/64,ZR24,JP,69454494,1,1,862.00,PCE,P,18/08/2023,188.10,-1
3222667723,unknown,"1,32216E+12",,R35331.3/16,ZR24,JP,69454494,1,1,621.00,PCE,P,18/08/2023,808.00,-1
3222667723,unknown,"1,32216E+12",,R35331.3/32,ZR24,JP,69454494,1,1,686.00,PCE,P,18/08/2023,886.80,-1
3222667712,unknown,"1,32216E+12",,R35331.3/64,ZR24,JP,69454494,1,1,682.00,PCE,P,18/08/2023,887.70,-1
3222667711,unknown,"1,32216E+12",,R35331.3/8,ZR24,JP,69454494,1,1,866.00,PCE,P,18/08/2023,108.80,-1
3222667712,unknown,"1,32216E+12",,R35331.5/32,ZR24,JP,69454494,1,1,618.00,PCE,P,18/08/2023,818.60,-1
3222667713,unknown,"1,32216E+12",,R35331.5/64,ZR24,JP,69454494,1,1,686.00,PCE,P,18/08/2023,886.80,-1
3222667716,unknown,"1,32216E+12",,R35331.5/8,ZR24,JP,69454494,1,1,262.00,PCE,P,18/08/2023,180.70,-1
3222667715,unknown,"1,32216E+12",,R35331.7/32,ZR24,JP,69454494,1,1,826.00,PCE,P,18/08/2023,887.80,-1
3222667716,unknown,"1,32216E+12",,R35331.7/64,ZR24,JP,69454494,1,1,682.00,PCE,P,18/08/2023,888.10,-1
3222667717,unknown,"1,32216E+12",,R35331.3/16,ZR24,JP,69454494,1,1,288.00,PCE,P,18/08/2023,178.60,-1
3222667713,unknown,"1,32216E+12",,R35331.3/64,ZR24,JP,69454494,1,1,682.00,PCE,P,18/08/2023,888.10,-1
3222667713,unknown,"1,32216E+12",,R35331/2,ZR24,JP,69454494,1,1,87.10,PCE,P,18/08/2023,70.00,-1
3222667722,unknown,"1,32216E+12",,R353311/16,ZR24,JP,69454494,1,1,26.80,PCE,P,18/08/2023,77.77,-1
3222667721,unknown,"1,32216E+12",,R353312.33,ZR24,JP,69454494,1,1,87.10,PCE,P,18/08/2023,70.00,-1
3222667722,unknown,"1,32216E+12",,R353312.1,ZR24,JP,69454494,1,1,87.10,PCE,P,18/08/2023,70.00,-1
3222667726,unknown,"1,32216E+12",,R353312.5,ZR24,JP,69454494,1,1,87.10,PCE,P,18/08/2023,70.00,-1
3222667725,unknown,"1,32216E+12",,R353312.6,ZR24,JP,69454494,1,1,28.60,PCE,P,18/08/2023,78.68,-1
3222667726,unknown,"1,32216E+12",,R353312.8,ZR24,JP,69454494,1,1,28.60,PCE,P,18/08/2023,78.68,-1
3222667727,unknown,"1,32216E+12",,R353312.3,ZR24,JP,69454494,1,1,28.60,PCE,P,18/08/2023,78.68,-1
3222667723,unknown,"1,32216E+12",,R353313.33,ZR24,JP,69454494,1,1,28.60,PCE,P,18/08/2023,78.68,-1
3222667723,unknown,"1,32216E+12",,R353313.2,ZR24,JP,69454494,1,1,28.60,PCE,P,18/08/2023,78.68,-1
3222667732,unknown,"1,32216E+12",,R353313.5,ZR24,JP,69454494,1,1,28.60,PCE,P,18/08/2023,78.68,-1
3222667731,unknown,"1,32216E+12",,R353313.6,ZR24,JP,69454494,1,1,28.60,PCE,P,18/08/2023,78.68,-1
3222667732,unknown,"1,32216E+12",,R353313.7,ZR24,JP,69454494,1,1,28.60,PCE,P,18/08/2023,78.68,-1
3222667733,unknown,"1,32216E+12",,R353313.8,ZR24,JP,69454494,1,1,28.60,PCE,P,18/08/2023,78.68,-1
3222667736,unknown,"1,32216E+12",,R353313/16,ZR24,JP,69454494,1,1,606.00,PCE,P,18/08/2023,87.80,-1
3222667735,unknown,"1,32216E+12",,R353314.33,ZR24,JP,69454494,1,1,28.60,PCE,P,18/08/2023,78.68,-1
3222667736,unknown,"1,32216E+12",,R353314.1,ZR24,JP,69454494,1,1,28.60,PCE,P,18/08/2023,78.68,-1
3222667737,unknown,"1,32216E+12",,R353314.2,ZR24,JP,69454494,1,1,28.60,PCE,P,18/08/2023,78.68,-1
3222667733,unknown,"1,32216E+12",,R353314.5,ZR24,JP,69454494,1,1,28.60,PCE,P,18/08/2023,78.68,-1
3222667733,unknown,"1,32216E+12",,R353314.6,ZR24,JP,69454494,1,1,26.80,PCE,P,18/08/2023,77.77,-1
3222667762,unknown,"1,32216E+12",,R353314.7,ZR24,JP,69454494,1,1,26.80,PCE,P,18/08/2023,77.77,-1
3222667761,unknown,"1,32216E+12",,R353314.8,ZR24,JP,69454494,1,1,26.80,PCE,P,18/08/2023,77.77,-1
3222667762,unknown,"1,32216E+12",,R353315.33,ZR24,JP,69454494,1,1,26.80,PCE,P,18/08/2023,77.77,-1
3222667763,unknown,"1,32216E+12",,R353315.1,ZR24,JP,69454494,1,1,26.80,PCE,P,18/08/2023,77.77,-1
3222667766,unknown,"1,32216E+12",,R353315.2,ZR24,JP,69454494,1,1,26.80,PCE,P,18/08/2023,77.77,-1
3222667765,unknown,"1,32216E+12",,R353315.24,ZR24,JP,69454494,1,1,26.80,PCE,P,18/08/2023,77.77,-1
3222667766,unknown,"1,32216E+12",,R353315.5,ZR24,JP,69454494,1,1,26.80,PCE,P,18/08/2023,77.77,-1
3222667767,unknown,"1,32216E+12",,R353315.6,ZR24,JP,69454494,1,1,26.80,PCE,P,18/08/2023,77.77,-1
3222667763,unknown,"1,32216E+12",,R353315.7,ZR24,JP,69454494,1,1,26.80,PCE,P,18/08/2023,77.77,-1
