Artikelnummer | NW-Katalogartikelnummer;(Kurz)Bezeichnung | BMEcat-Kurztext;EAN - EAN;Hersteller | Lieferant-Name 1;HTrstTllTr-ArtikTlNr. | WTrksnummTr LiTfTrant;Konditionsgruppe - (NW-KS);Ursprungsland - Ursprungsland;Zolltarifnummer - Zolltarifnummer;Preiseinheit - Preiseinheit Verkauf;Gebindemenge / BMEcat Verpackungsmenge;Katalogpreis / empf. VK - VK Brutto Preis ./. Rabatt;BMEcat Inhaltseinheit / Basismengeneinheit (BME);Versand-Kz. - KZ Versandkennzeichen NW;Preisdatum EK / Konditionsdatum;Netto-Einkaufspreis (indiv., falls vorh.);Kennzeichen Preis gepflegt
3222653663;unknown;1,32216E+12;;Z13334.25;ZH12;BR;69475464;1;1;82,21;PCE;P;45110;88,107;-1
3222653663;unknown;1,32216E+12;;Z13334.5;ZH12;BR;69475464;1;1;26,21;PCE;P;45110;88,167;-1
3222653653;unknown;1,32216E+12;;Z1333433.33;ZH12;BR;69475464;1;1;808;PCE;P;45110;868,68;-1
3222653656;unknown;1,32216E+12;;Z1333433.5;ZH12;BR;69475464;1;1;108;PCE;P;45110;188,68;-1
3222653655;unknown;1,32216E+12;;Z133341.33;ZH12;BR;69475464;1;1;866;PCE;P;45110;888,61;-1
3222653656;unknown;1,32216E+12;;Z133341.5;ZH12;BR;69475464;1;1;188;PCE;P;45110;180,86;-1
3222653657;unknown;1,32216E+12;;Z133341/64;ZH12;BR;69475464;1;1;70,6;PCE;P;45110;18,771;-1
3222653653;unknown;1,32216E+12;;Z133342.33;ZH12;BR;69475464;1;1;881;PCE;P;45110;108,7;-1
3222653653;unknown;1,32216E+12;;Z133342.5;ZH12;BR;69475464;1;1;180;PCE;P;45110;116,8;-1
3222653662;unknown;1,32216E+12;;Z133343.33;ZH12;BR;69475464;1;1;167;PCE;P;45110;187,87;-1
3222653661;unknown;1,32216E+12;;Z133343.5;ZH12;BR;69475464;1;1;182;PCE;P;45110;177,88;-1
3222653662;unknown;1,32216E+12;;Z133343/64;ZH12;BR;69475464;1;1;28,6;PCE;P;45110;78,101;-1
3222653663;unknown;1,32216E+12;;Z133344.33;ZH12;BR;69475464;1;1;127;PCE;P;45110;118,87;-1
3222653666;unknown;1,32216E+12;;Z133344.5;ZH12;BR;69475464;1;1;628;PCE;P;45110;167,86;-1
3222653665;unknown;1,32216E+12;;Z133345.33;ZH12;BR;69475464;1;1;118;PCE;P;45110;187,86;-1
3222653666;unknown;1,32216E+12;;Z133345.5;ZH12;BR;69475464;1;1;668;PCE;P;45110;178,07;-1
3222653667;unknown;1,32216E+12;;Z133345/64;ZH12;BR;69475464;1;1;88,8;PCE;P;45110;87,186;-1
3222653663;unknown;1,32216E+12;;Z133346.33;ZH12;BR;69475464;1;1;187;PCE;P;45110;176,87;-1
3222653663;unknown;1,32216E+12;;Z133346.5;ZH12;BR;69475464;1;1;726;PCE;P;45110;807,01;-1
3222653672;unknown;1,32216E+12;;Z133347.33;ZH12;BR;69475464;1;1;608;PCE;P;45110;188,86;-1
3222653671;unknown;1,32216E+12;;Z133347.5;ZH12;BR;69475464;1;1;728;PCE;P;45110;807,77;-1
3222653672;unknown;1,32216E+12;;Z133347/64;ZH12;BR;69475464;1;1;21,2;PCE;P;45110;70,178;-1
3222653673;unknown;1,32216E+12;;Z133348.33;ZH12;BR;69475464;1;1;681;PCE;P;45110;170,8;-1
3222653676;unknown;1,32216E+12;;Z133348.5;ZH12;BR;69475464;1;1;728;PCE;P;45110;881,67;-1
3222653675;unknown;1,32216E+12;;Z133343.33;ZH12;BR;69475464;1;1;666;PCE;P;45110;178,71;-1
3222653676;unknown;1,32216E+12;;Z133343.5;ZH12;BR;69475464;1;1;866;PCE;P;45110;871,71;-1
3222653677;unknown;1,32216E+12;;Z133343/64;ZH12;BR;69475464;1;1;26,8;PCE;P;45110;70,686;-1
3222653673;unknown;1,32216E+12;;Z13335.33;ZH12;BR;69475464;1;1;82,11;PCE;P;45110;81,788;-1
3222653673;unknown;1,32216E+12;;Z13335.1;ZH12;BR;69475464;1;1;87,81;PCE;P;45110;88,878;-1
3222653632;unknown;1,32216E+12;;Z13335.2;ZH12;BR;69475464;1;1;82,81;PCE;P;45110;10,688;-1
3222653631;unknown;1,32216E+12;;Z13335.25;ZH12;BR;69475464;1;1;88;PCE;P;45110;10,86;-1
3222653633;unknown;1,32216E+12;;Z13335.5;ZH12;BR;69475464;1;1;26,71;PCE;P;45110;88,888;-1
3222653636;unknown;1,32216E+12;;Z13335.7;ZH12;BR;69475464;1;1;87,7;PCE;P;45110;10,087;-1
3222653633;unknown;1,32216E+12;;Z13335/16;ZH12;BR;69475464;1;1;26,01;PCE;P;45110;88,078;-1
3222653632;unknown;1,32216E+12;;Z13335/8;ZH12;BR;69475464;1;1;18,8;PCE;P;45110;17,686;-1
3222653631;unknown;1,32216E+12;;Z1333533.33;ZH12;BR;69475464;1;1;681;PCE;P;45110;187,7;-1
3222653632;unknown;1,32216E+12;;Z133351/64;ZH12;BR;69475464;1;1;680;PCE;P;45110;80,7;-1
3222653633;unknown;1,32216E+12;;Z133353/64;ZH12;BR;69475464;1;1;686;PCE;P;45110;81,81;-1
3222653636;unknown;1,32216E+12;;Z133355/64;ZH12;BR;69475464;1;1;686;PCE;P;45110;81,81;-1
3222653635;unknown;1,32216E+12;;Z133357/64;ZH12;BR;69475464;1;1;688;PCE;P;45110;61,86;-1
3222653636;unknown;1,32216E+12;;Z133353/64;ZH12;BR;69475464;1;1;612;PCE;P;45110;67,16;-1
3222653637;unknown;1,32216E+12;;Z13336.33;ZH12;BR;69475464;1;1;88;PCE;P;45110;88,76;-1
3222653633;unknown;1,32216E+12;;Z13336.2;ZH12;BR;69475464;1;1;10,2;PCE;P;45110;18,878;-1
3222653723;unknown;1,32216E+12;;Z13336.5;ZH12;BR;69475464;1;1;82,21;PCE;P;45110;81,878;-1
3222653726;unknown;1,32216E+12;;Z13336.6;ZH12;BR;69475464;1;1;88,7;PCE;P;45110;10,787;-1
3222653725;unknown;1,32216E+12;;Z13336.7;ZH12;BR;69475464;1;1;18,8;PCE;P;45110;11,008;-1
3222653726;unknown;1,32216E+12;;Z13336.75;ZH12;BR;69475464;1;1;20,21;PCE;P;45110;81,888;-1
3222653727;unknown;1,32216E+12;;Z13336.8;ZH12;BR;69475464;1;1;81,11;PCE;P;45110;88,888;-1
3222653723;unknown;1,32216E+12;;Z13336.3;ZH12;BR;69475464;1;1;82,21;PCE;P;45110;10,878;-1
3222653723;unknown;1,32216E+12;;Z133361/64;ZH12;BR;69475464;1;1;616;PCE;P;45110;68,81;-1
3222653712;unknown;1,32216E+12;;Z133363/64;ZH12;BR;69475464;1;1;662;PCE;P;45110;70,88;-1
3222653711;unknown;1,32216E+12;;Z13337.33;ZH12;BR;69475464;1;1;20,71;PCE;P;45110;81,888;-1
3222653716;unknown;1,32216E+12;;Z13337.5;ZH12;BR;69475464;1;1;28,21;PCE;P;45110;87,717;-1
3222653717;unknown;1,32216E+12;;Z13337.7;ZH12;BR;69475464;1;1;16,7;PCE;P;45110;18,787;-1
3222653713;unknown;1,32216E+12;;Z13337.8;ZH12;BR;69475464;1;1;11,2;PCE;P;45110;18,778;-1
3222653721;unknown;1,32216E+12;;Z13337/16;ZH12;BR;69475464;1;1;21,81;PCE;P;45110;87,888;-1
3222653722;unknown;1,32216E+12;;Z13337/32;ZH12;BR;69475464;1;1;20,2;PCE;P;45110;81,878;-1
3222653723;unknown;1,32216E+12;;Z13337/8;ZH12;BR;69475464;1;1;608;PCE;P;45110;78,68;-1
3222653726;unknown;1,32216E+12;;Z13338.33;ZH12;BR;69475464;1;1;20;PCE;P;45110;81,6;-1
3222653726;unknown;1,32216E+12;;Z13338.2;ZH12;BR;69475464;1;1;16,8;PCE;P;45110;18,888;-1
3222653723;unknown;1,32216E+12;;Z13338.4;ZH12;BR;69475464;1;1;18,8;PCE;P;45110;11,876;-1
3222653732;unknown;1,32216E+12;;Z13338.5;ZH12;BR;69475464;1;1;28,11;PCE;P;45110;88,678;-1
3222653731;unknown;1,32216E+12;;Z13338.6;ZH12;BR;69475464;1;1;12,2;PCE;P;45110;11,688;-1
3222653732;unknown;1,32216E+12;;Z13338.7;ZH12;BR;69475464;1;1;82,8;PCE;P;45110;10,667;-1
3222653733;unknown;1,32216E+12;;Z13338.75;ZH12;BR;69475464;1;1;86,11;PCE;P;45110;87,788;-1
3222653736;unknown;1,32216E+12;;Z13338.8;ZH12;BR;69475464;1;1;12;PCE;P;45110;11,16;-1
3222653736;unknown;1,32216E+12;;Z13333.33;ZH12;BR;69475464;1;1;28,81;PCE;P;45110;87,888;-1
3222653761;unknown;1,32216E+12;;Z13333.5;ZH12;BR;69475464;1;1;28,81;PCE;P;45110;86,878;-1
3222653765;unknown;1,32216E+12;;Z13333.8;ZH12;BR;69475464;1;1;60,1;PCE;P;45110;18,78;-1
3222653767;unknown;1,32216E+12;;Z13333/16;ZH12;BR;69475464;1;1;82,8;PCE;P;45110;10,886;-1
3222653763;unknown;1,32216E+12;;Z13333/32;ZH12;BR;69475464;1;1;22,21;PCE;P;45110;87,007;-1
3222653752;unknown;1,32216E+12;;Z147.3;ZH12;FR;69475464;1;10;61,8;PCE;P;45110;6,768;-1
3222653752;unknown;1,32216E+12;;Z147.4;ZH12;FR;69475464;1;10;68,81;PCE;P;45110;8,887;-1
3222653756;unknown;1,32216E+12;;Z147.5;ZH12;FR;69475464;1;10;60,01;PCE;P;45110;7,118;-1
3222653756;unknown;1,32216E+12;;Z147.6;ZH12;FR;69475464;1;10;60,61;PCE;P;45110;7,778;-1
3222653753;unknown;1,32216E+12;;Z147.7;ZH12;FR;69475464;1;10;2,16;PCE;P;45110;7,0881;-1
3222653762;unknown;1,32216E+12;;Z147.8;ZH12;FR;69475464;1;10;8,12;PCE;P;45110;8,8816;-1
3222653762;unknown;1,32216E+12;;Z147.3;ZH12;FR;69475464;1;10;8,22;PCE;P;45110;8,7806;-1
3222653766;unknown;1,32216E+12;;Z1471/16;ZH12;FR;69475464;1;10;6,06;PCE;P;45110;1,8781;-1
3222653766;unknown;1,32216E+12;;Z1471/4;ZH12;FR;69475464;1;5;62,2;PCE;P;45110;8,886;-1
3222653763;unknown;1,32216E+12;;Z1471/8;ZH12;FR;69475464;1;10;1,72;PCE;P;45110;1,7888;-1
3222653772;unknown;1,32216E+12;;Z14711.2;ZH12;FR;69475464;1;1;16,2;PCE;P;45110;18,888;-1
3222653772;unknown;1,32216E+12;;Z1473/16;ZH12;FR;69475464;1;10;8,26;PCE;P;45110;8,7801;-1
3222653776;unknown;1,32216E+12;;Z1473/32;ZH12;FR;69475464;1;10;1,72;PCE;P;45110;1,7888;-1
3222653776;unknown;1,32216E+12;;Z1475/32;ZH12;FR;69475464;1;10;7,18;PCE;P;45110;8,8887;-1
3222653773;unknown;1,32216E+12;;Z1633133.33;ZH12;FR;69475464;1;1;66,6;PCE;P;45110;18,661;-1
3222653773;unknown;1,32216E+12;;Z1633133.2;ZH12;FR;69475464;1;1;66,8;PCE;P;45110;18,707;-1
3222653732;unknown;1,32216E+12;;Z1633133.5;ZH12;FR;69475464;1;1;68,7;PCE;P;45110;17,877;-1
3222653731;unknown;1,32216E+12;;Z163311.33;ZH12;FR;69475464;1;1;80,2;PCE;P;45110;88,716;-1
3222653732;unknown;1,32216E+12;;Z163311.5;ZH12;FR;69475464;1;1;78,8;PCE;P;45110;88,086;-1
3222653733;unknown;1,32216E+12;;Z163312.33;ZH12;FR;69475464;1;1;87,6;PCE;P;45110;86,881;-1
3222653736;unknown;1,32216E+12;;Z163313.33;ZH12;FR;69475464;1;1;21,2;PCE;P;45110;70,178;-1
3222653735;unknown;1,32216E+12;;Z163314.33;ZH12;FR;69475464;1;1;688;PCE;P;45110;88,76;-1
3222653736;unknown;1,32216E+12;;Z163315.33;ZH12;FR;69475464;1;1;626;PCE;P;45110;88,01;-1
3222653737;unknown;1,32216E+12;;Z163316.33;ZH12;FR;69475464;1;1;678;PCE;P;45110;77,76;-1
3222653733;unknown;1,32216E+12;;Z16334.33;ZH12;FR;69475464;1;1;22,2;PCE;P;45110;86,788;-1
3222653733;unknown;1,32216E+12;;Z16334.5;ZH12;FR;69475464;1;1;80,2;PCE;P;45110;87,878;-1
3222653732;unknown;1,32216E+12;;Z16335.33;ZH12;FR;69475464;1;1;82,2;PCE;P;45110;88,788;-1
3222653731;unknown;1,32216E+12;;Z16335.5;ZH12;FR;69475464;1;1;86,6;PCE;P;45110;87,161;-1
3222653732;unknown;1,32216E+12;;Z16336.33;ZH12;FR;69475464;1;1;82,1;PCE;P;45110;88,17;-1
3222653733;unknown;1,32216E+12;;Z16336.5;ZH12;FR;69475464;1;1;81,81;PCE;P;45110;88,088;-1
3222653736;unknown;1,32216E+12;;Z16336.8;ZH12;FR;69475464;1;1;88,81;PCE;P;45110;87,887;-1
3222653735;unknown;1,32216E+12;;Z16337.33;ZH12;FR;69475464;1;1;10,8;PCE;P;45110;18,868;-1
3222653736;unknown;1,32216E+12;;Z16337.5;ZH12;FR;69475464;1;1;10,8;PCE;P;45110;18,087;-1
3222653737;unknown;1,32216E+12;;Z16338.33;ZH12;FR;69475464;1;1;88,8;PCE;P;45110;10,818;-1
3222653733;unknown;1,32216E+12;;Z16338.5;ZH12;FR;69475464;1;1;60,6;PCE;P;45110;18,171;-1
3222653733;unknown;1,32216E+12;;Z16333.33;ZH12;FR;69475464;1;1;66,8;PCE;P;45110;18,788;-1
3222653322;unknown;1,32216E+12;;Z16333.5;ZH12;FR;69475464;1;1;61,6;PCE;P;45110;17,871;-1
3222653321;unknown;1,32216E+12;;Z166133.33;ZH12;FR;69475464;1;1;26,7;PCE;P;45110;70,687;-1
3222653323;unknown;1,32216E+12;;Z16611.33;ZH12;FR;69475464;1;1;608;PCE;P;45110;78,86;-1
3222653325;unknown;1,32216E+12;;Z16612.33;ZH12;FR;69475464;1;1;668;PCE;P;45110;77,07;-1
3222653323;unknown;1,32216E+12;;Z16614.33;ZH12;FR;69475464;1;1;621;PCE;P;45110;86,7;-1
3222653323;unknown;1,32216E+12;;Z16615.33;ZH12;FR;69475464;1;1;618;PCE;P;45110;68,87;-1
3222653312;unknown;1,32216E+12;;Z16616.33;ZH12;FR;69475464;1;1;662;PCE;P;45110;68,76;-1
3222653311;unknown;1,32216E+12;;Z16617.33;ZH12;FR;69475464;1;1;686;PCE;P;45110;76,01;-1
3222653312;unknown;1,32216E+12;;Z16617.5;ZH12;FR;69475464;1;1;868;PCE;P;45110;88,86;-1
3222653313;unknown;1,32216E+12;;Z16618.33;ZH12;FR;69475464;1;1;868;PCE;P;45110;88,07;-1
3222653316;unknown;1,32216E+12;;Z16613.33;ZH12;FR;69475464;1;1;882;PCE;P;45110;801,06;-1
3222653315;unknown;1,32216E+12;;Z166233.33;ZH12;FR;69475464;1;1;888;PCE;P;45110;801,78;-1
3222653316;unknown;1,32216E+12;;Z16621.33;ZH12;FR;69475464;1;1;810;PCE;P;45110;808;-1
3222653317;unknown;1,32216E+12;;Z16622.33;ZH12;FR;69475464;1;1;887;PCE;P;45110;810,87;-1
3222653313;unknown;1,32216E+12;;Z16623.33;ZH12;FR;69475464;1;1;260;PCE;P;45110;880,1;-1
3222653322;unknown;1,32216E+12;;Z16624.33;ZH12;FR;69475464;1;1;286;PCE;P;45110;878,11;-1
3222653321;unknown;1,32216E+12;;Z16625.33;ZH12;FR;69475464;1;1;212;PCE;P;45110;878,16;-1
3222653322;unknown;1,32216E+12;;Z16626.33;ZH12;FR;69475464;1;1;882;PCE;P;45110;877,66;-1
3222653326;unknown;1,32216E+12;;Z16628.33;ZH12;FR;69475464;1;1;862;PCE;P;45110;887,76;-1
3222653326;unknown;1,32216E+12;;Z166333.33;ZH12;FR;69475464;1;1;182;PCE;P;45110;111,88;-1
3222653323;unknown;1,32216E+12;;Z17331;ZH12;BR;69475464;1;1;688;PCE;P;45110;61,86;-1
3222653332;unknown;1,32216E+12;;Z17331.1/16;ZH12;BR;69475464;1;1;671;PCE;P;45110;78,8;-1
3222653331;unknown;1,32216E+12;;Z17331.1/2;ZH12;BR;69475464;1;1;866;PCE;P;45110;877,71;-1
3222653332;unknown;1,32216E+12;;Z17331.1/32;ZH12;BR;69475464;1;1;671;PCE;P;45110;78,8;-1
3222653333;unknown;1,32216E+12;;Z17331.1/4;ZH12;BR;69475464;1;1;866;PCE;P;45110;808,61;-1
3222653336;unknown;1,32216E+12;;Z17331.1/8;ZH12;BR;69475464;1;1;801;PCE;P;45110;86,8;-1
3222653335;unknown;1,32216E+12;;Z17331.3/16;ZH12;BR;69475464;1;1;828;PCE;P;45110;88,18;-1
3222653336;unknown;1,32216E+12;;Z17331.3/8;ZH12;BR;69475464;1;1;288;PCE;P;45110;886,08;-1
3222653337;unknown;1,32216E+12;;Z17331.5/16;ZH12;BR;69475464;1;1;812;PCE;P;45110;881,78;-1
3222653333;unknown;1,32216E+12;;Z17331.5/32;ZH12;BR;69475464;1;1;828;PCE;P;45110;88,18;-1
3222653333;unknown;1,32216E+12;;Z17331.7/16;ZH12;BR;69475464;1;1;866;PCE;P;45110;877,71;-1
3222653361;unknown;1,32216E+12;;Z17331.7/64;ZH12;BR;69475464;1;1;801;PCE;P;45110;86,8;-1
3222653363;unknown;1,32216E+12;;Z173311/16;ZH12;BR;69475464;1;1;71,8;PCE;P;45110;88,887;-1
3222653366;unknown;1,32216E+12;;Z173313.33;ZH12;BR;69475464;1;1;16,1;PCE;P;45110;18,78;-1
3222653365;unknown;1,32216E+12;;Z173313.5;ZH12;BR;69475464;1;1;70,8;PCE;P;45110;18,787;-1
3222653366;unknown;1,32216E+12;;Z173313/16;ZH12;BR;69475464;1;1;666;PCE;P;45110;76,61;-1
3222653367;unknown;1,32216E+12;;Z173314.33;ZH12;BR;69475464;1;1;11;PCE;P;45110;18,8;-1
3222653363;unknown;1,32216E+12;;Z173314.5;ZH12;BR;69475464;1;1;82;PCE;P;45110;87,86;-1
3222653363;unknown;1,32216E+12;;Z173315.33;ZH12;BR;69475464;1;1;68,6;PCE;P;45110;16,811;-1
3222653352;unknown;1,32216E+12;;Z173315.5;ZH12;BR;69475464;1;1;78,2;PCE;P;45110;88,888;-1
3222653351;unknown;1,32216E+12;;Z173315/16;ZH12;BR;69475464;1;1;618;PCE;P;45110;68,87;-1
3222653352;unknown;1,32216E+12;;Z173316.33;ZH12;BR;69475464;1;1;68,2;PCE;P;45110;17,188;-1
3222653353;unknown;1,32216E+12;;Z173316.5;ZH12;BR;69475464;1;1;21,8;PCE;P;45110;88,887;-1
3222653356;unknown;1,32216E+12;;Z173317.33;ZH12;BR;69475464;1;1;76,6;PCE;P;45110;80,071;-1
3222653355;unknown;1,32216E+12;;Z173317.5;ZH12;BR;69475464;1;1;26,8;PCE;P;45110;70,707;-1
3222653356;unknown;1,32216E+12;;Z173317/32;ZH12;BR;69475464;1;1;12,8;PCE;P;45110;17,867;-1
3222653357;unknown;1,32216E+12;;Z173318.33;ZH12;BR;69475464;1;1;78,6;PCE;P;45110;88,081;-1
3222653353;unknown;1,32216E+12;;Z173318.5;ZH12;BR;69475464;1;1;608;PCE;P;45110;78,68;-1
3222653353;unknown;1,32216E+12;;Z173313.33;ZH12;BR;69475464;1;1;87,8;PCE;P;45110;86,876;-1
3222653362;unknown;1,32216E+12;;Z173313.5;ZH12;BR;69475464;1;1;28,8;PCE;P;45110;78,786;-1
3222653361;unknown;1,32216E+12;;Z173313/32;ZH12;BR;69475464;1;1;78,2;PCE;P;45110;80,688;-1
3222653362;unknown;1,32216E+12;;Z1733233.33;ZH12;BR;69475464;1;1;20,7;PCE;P;45110;88,087;-1
3222653363;unknown;1,32216E+12;;Z173321.33;ZH12;BR;69475464;1;1;608;PCE;P;45110;78,68;-1
3222653366;unknown;1,32216E+12;;Z173321/32;ZH12;BR;69475464;1;1;86,6;PCE;P;45110;87,171;-1
3222653365;unknown;1,32216E+12;;Z173322.33;ZH12;BR;69475464;1;1;666;PCE;P;45110;76,61;-1
3222653366;unknown;1,32216E+12;;Z173323.33;ZH12;BR;69475464;1;1;660;PCE;P;45110;76,1;-1
3222653367;unknown;1,32216E+12;;Z173323/32;ZH12;BR;69475464;1;1;20,8;PCE;P;45110;88,886;-1
3222653363;unknown;1,32216E+12;;Z173324.33;ZH12;BR;69475464;1;1;688;PCE;P;45110;88,76;-1
3222653363;unknown;1,32216E+12;;Z173325.33;ZH12;BR;69475464;1;1;682;PCE;P;45110;60,06;-1
3222653372;unknown;1,32216E+12;;Z173325/32;ZH12;BR;69475464;1;1;602;PCE;P;45110;78,78;-1
3222653371;unknown;1,32216E+12;;Z173327/32;ZH12;BR;69475464;1;1;666;PCE;P;45110;76,61;-1
3222653372;unknown;1,32216E+12;;Z173323/32;ZH12;BR;69475464;1;1;618;PCE;P;45110;68,87;-1
3222653373;unknown;1,32216E+12;;Z17333/4;ZH12;BR;69475464;1;1;78,8;PCE;P;45110;81,818;-1
3222653376;unknown;1,32216E+12;;Z173331/32;ZH12;BR;69475464;1;1;682;PCE;P;45110;60,06;-1
3222653375;unknown;1,32216E+12;;Z173333/64;ZH12;BR;69475464;1;1;12,2;PCE;P;45110;17,806;-1
3222653376;unknown;1,32216E+12;;Z173335/64;ZH12;BR;69475464;1;1;70,8;PCE;P;45110;18,787;-1
3222653377;unknown;1,32216E+12;;Z173337/64;ZH12;BR;69475464;1;1;82,6;PCE;P;45110;87,801;-1
3222653373;unknown;1,32216E+12;;Z173333/64;ZH12;BR;69475464;1;1;78,2;PCE;P;45110;88,888;-1
3222653373;unknown;1,32216E+12;;Z173341/64;ZH12;BR;69475464;1;1;21,6;PCE;P;45110;88,871;-1
3222653332;unknown;1,32216E+12;;Z173343/64;ZH12;BR;69475464;1;1;71,2;PCE;P;45110;88,616;-1
3222653331;unknown;1,32216E+12;;Z173345/64;ZH12;BR;69475464;1;1;26,2;PCE;P;45110;70,776;-1
3222653332;unknown;1,32216E+12;;Z173347/64;ZH12;BR;69475464;1;1;608;PCE;P;45110;78,68;-1
3222653333;unknown;1,32216E+12;;Z173343/64;ZH12;BR;69475464;1;1;28,2;PCE;P;45110;78,888;-1
3222653336;unknown;1,32216E+12;;Z17335/8;ZH12;BR;69475464;1;1;17,2;PCE;P;45110;17,888;-1
3222653335;unknown;1,32216E+12;;Z173351/64;ZH12;BR;69475464;1;1;666;PCE;P;45110;76,61;-1
3222653336;unknown;1,32216E+12;;Z173353/64;ZH12;BR;69475464;1;1;666;PCE;P;45110;76,61;-1
3222653337;unknown;1,32216E+12;;Z173355/64;ZH12;BR;69475464;1;1;666;PCE;P;45110;76,61;-1
3222653333;unknown;1,32216E+12;;Z173357/64;ZH12;BR;69475464;1;1;668;PCE;P;45110;77,88;-1
3222653333;unknown;1,32216E+12;;Z173353/64;ZH12;BR;69475464;1;1;618;PCE;P;45110;68,87;-1
3222653332;unknown;1,32216E+12;;Z173361/64;ZH12;BR;69475464;1;1;682;PCE;P;45110;60,06;-1
3222653331;unknown;1,32216E+12;;Z173363/64;ZH12;BR;69475464;1;1;687;PCE;P;45110;68,77;-1
3222653332;unknown;1,32216E+12;;Z17337/8;ZH12;BR;69475464;1;1;668;PCE;P;45110;77,88;-1
3222653333;unknown;1,32216E+12;;Z17333/16;ZH12;BR;69475464;1;1;82,7;PCE;P;45110;10,877;-1
3222653336;unknown;1,32216E+12;;Z1882331;ZH12;BR;69475464;1;1;886;PCE;P;45110;808,11;-1
3222653335;unknown;1,32216E+12;;Z1882334;ZH12;BR;69475464;1;1;180;PCE;P;45110;188,7;-1
3222653336;unknown;1,32216E+12;;Z133312;ZH11;FR;69475464;1;1;872;PCE;P;45110;887,88;-1
3222653337;unknown;1,32216E+12;;Z133318;ZH11;BR;69475464;1;1;882;PCE;P;45110;888,86;-1
3222653333;unknown;1,32216E+12;;Z1333233;ZH11;BR;69475464;1;1;688;PCE;P;45110;61,86;-1
3222653333;unknown;1,32216E+12;;Z13332331;ZH11;BR;69475464;1;1;688;PCE;P;45110;88,17;-1
3222653322;unknown;1,32216E+12;;Z13332332;ZH11;BR;69475464;1;1;681;PCE;P;45110;77,7;-1
3222653321;unknown;1,32216E+12;;Z13332333;ZH11;BR;69475464;1;1;808;PCE;P;45110;868,87;-1
3222653322;unknown;1,32216E+12;;Z13332334;ZH11;BR;69475464;1;1;818;PCE;P;45110;808,87;-1
3222653323;unknown;1,32216E+12;;Z13332336;ZH11;BR;69475464;1;1;880;PCE;P;45110;887,6;-1
3222653326;unknown;1,32216E+12;;Z13332333;ZH11;BR;69475464;1;1;178;PCE;P;45110;178,08;-1
3222653325;unknown;1,32216E+12;;Z13333;ZH11;BR;69475464;1;1;626;PCE;P;45110;88,01;-1
3222653326;unknown;1,32216E+12;;Z13131M;ZH11;FR;69475464;1;1;602;PCE;P;45110;78,78;-1
3222653327;unknown;1,32216E+12;;Z131413;ZH11;BR;69475464;1;1;82,71;PCE;P;45110;88,878;-1
3222653323;unknown;1,32216E+12;;Z131413;ZH11;BR;69475464;1;1;608;PCE;P;45110;78,86;-1
3222653312;unknown;1,32216E+12;;Z23333.5X3.15;ZH12;FR;69475464;1;1;68,8;PCE;P;45110;8,108;-1
3222653311;unknown;1,32216E+12;;Z23333.8X3.15;ZH12;FR;69475464;1;1;60,71;PCE;P;45110;7,888;-1
3222653312;unknown;1,32216E+12;;Z233331.33X3.15;ZH12;FR;69475464;1;1;60,1;PCE;P;45110;7,78;-1
3222653313;unknown;1,32216E+12;;Z233331.25X3.15;ZH12;FR;69475464;1;1;66,61;PCE;P;45110;7,888;-1
3222653316;unknown;1,32216E+12;;Z233331.6X4.33;ZH12;FR;69475464;1;1;60,81;PCE;P;45110;7,888;-1
3222653315;unknown;1,32216E+12;;Z23333133.33X25.33;ZH12;FR;69475464;1;1;616;PCE;P;45110;68,81;-1
3222653316;unknown;1,32216E+12;;Z2333312.5X31.5;ZH12;FR;69475464;1;1;881;PCE;P;45110;801,8;-1
3222653317;unknown;1,32216E+12;;Z233332.33X5.33;ZH12;FR;69475464;1;1;66,81;PCE;P;45110;7,718;-1
3222653313;unknown;1,32216E+12;;Z233332.5X6.3;ZH12;FR;69475464;1;1;68,1;PCE;P;45110;8,18;-1
3222653313;unknown;1,32216E+12;;Z233333.15X8.33;ZH12;FR;69475464;1;1;61,21;PCE;P;45110;6,777;-1
3222653322;unknown;1,32216E+12;;Z233334.33X133.33;ZH12;FR;69475464;1;1;82,1;PCE;P;45110;8,87;-1
3222653321;unknown;1,32216E+12;;Z233335.33X12.5;ZH12;FR;69475464;1;1;22,21;PCE;P;45110;87,007;-1
3222653322;unknown;1,32216E+12;;Z233336.3X16.33;ZH12;FR;69475464;1;1;10,6;PCE;P;45110;18,071;-1
3222653323;unknown;1,32216E+12;;Z233338.33X233.33;ZH12;FR;69475464;1;1;86,2;PCE;P;45110;87,876;-1
3222653326;unknown;1,32216E+12;;Z2331.63X3.15;ZH12;FR;69475464;1;1;61;PCE;P;45110;6,8;-1
3222653325;unknown;1,32216E+12;;Z2331.75X3.5;ZH12;FR;69475464;1;1;60,7;PCE;P;45110;7,787;-1
3222653326;unknown;1,32216E+12;;Z23311.33X4.33;ZH12;FR;69475464;1;1;66,6;PCE;P;45110;7,661;-1
3222653327;unknown;1,32216E+12;;Z23311.5X5.33;ZH12;FR;69475464;1;1;60,81;PCE;P;45110;7,888;-1
3222653323;unknown;1,32216E+12;;Z23311.6X5.33;ZH12;FR;69475464;1;1;66;PCE;P;45110;7,61;-1
3222653323;unknown;1,32216E+12;;Z23312.33X6.33;ZH12;FR;69475464;1;1;66,81;PCE;P;45110;7,877;-1
